toll_point_id,uf,regulador,jurisdicao,concessionaria,lote,codigo_praca,nome,tipo_ponto,rodovia,km,municipio,sentido,latitude,longitude,valor_base_categoria1_brl,eixos_2_brl,eixos_3_brl,eixos_4_brl,eixos_5_brl,eixos_6_brl,eixos_7_brl,eixos_8_brl,eixos_9_brl,status_operacional,classe_cobranca,calcular_pedagio,confianca_geo,confianca_valor,source_tarifa_url,source_geo_url
br_antt_103_elovias_,MG,ANTT,federal,ELOVIAS,,,P3,praca_fisica,BR-40,819.379,Simão Pereira,Crescente/Decrescente,-21.92825200,-43.31628200,21.00,42.00,63.00,84.00,105.00,126.00,147.00,168.00,189.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_243_via_mineira_barbacena,MG,ANTT,federal,VIA MINEIRA,,,P3 - Barbacena,praca_fisica,BR-40,714.1,Barbacena,Crescente/Decrescente,-21.26271000,-43.66224000,13.60,27.20,40.80,54.40,68.00,81.60,95.20,108.80,122.40,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_086_ecovias_cerrado_ituiutaba,MG,ANTT,federal,ECOVIAS DO CERRADO,,,P3 - ITUIUTABA,praca_fisica,BR-365,765.37,Ituiutaba,Crescente/Decrescente,-18.96000000,-49.59000000,5.70,11.40,17.10,22.80,28.50,34.20,39.90,45.60,51.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_237_via_cristais_joao_pinheiro,MG,ANTT,federal,VIA CRISTAIS,,,P3 - João Pinheiro,praca_fisica,BR-40,172.985,João Pinheiro,Crescente/Decrescente,-17.94577000,-46.03425000,11.60,23.20,34.80,46.40,58.00,69.60,81.20,92.80,104.40,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_088_ecovias_cerrado_santa_vitoria,MG,ANTT,federal,ECOVIAS DO CERRADO,,,P4 - SANTA VITÓRIA,praca_fisica,BR-365,834.45,Santa Vitória,Crescente/Decrescente,-18.91253300,-50.22413800,5.70,11.40,17.10,22.80,28.50,34.20,39.90,45.60,51.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_239_via_cristais_sao_goncalo_abaete,MG,ANTT,federal,VIA CRISTAIS,,,P4 - São Gonçalo do Abaeté,praca_fisica,BR-40,254.1,São Gonçalo do Abaeté,Crescente/Decrescente,-18.13265000,-45.40817000,11.40,22.80,34.20,45.60,57.00,68.40,79.80,91.20,102.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_236_via_cristais_felixlandia,MG,ANTT,federal,VIA CRISTAIS,,,P5 - Felixlândia,praca_fisica,BR-40,328.705,Felixlândia,Crescente/Decrescente,-18.56540000,-45.02116000,11.50,23.00,34.50,46.00,57.50,69.00,80.50,92.00,103.50,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_way153_p3_prata,MG,ANTT,federal,Way-153 / Rota Sertaneja MG-GO,BR-153/262/GO/MG - Rota Sertaneja,P3,P3 Prata,praca_fisica,BR-153,127.9,Prata,Crescente/Decrescente,-19.47158600,-48.87104600,13.20,26.40,39.60,52.80,66.00,79.20,92.40,105.60,118.80,ativo,cobranca_confirmada,true,alta,alta,https://www.gov.br/antt/pt-br/assuntos/rodovias/concessionarias/lista-de-concessoes/rota-sertaneja/tarifas-de-pedagio/tarifas-de-pedagio,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_235_via_cristais_curvelo,MG,ANTT,federal,VIA CRISTAIS,,,P6 - Curvelo,praca_fisica,BR-40,405.353,Curvelo,Crescente/Decrescente,-19.07930000,-44.65495000,11.70,23.40,35.10,46.80,58.50,70.20,81.90,93.60,105.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_way153_p4_fronteira,MG,ANTT,federal,Way-153 / Rota Sertaneja MG-GO,BR-153/262/GO/MG - Rota Sertaneja,P4,P4 Fronteira,praca_fisica,BR-153,227.9,Fronteira,Crescente/Decrescente,-20.14252100,-49.11048800,12.00,24.00,36.00,48.00,60.00,72.00,84.00,96.00,108.00,ativo,cobranca_confirmada,true,alta,alta,https://www.gov.br/antt/pt-br/assuntos/rodovias/concessionarias/lista-de-concessoes/rota-sertaneja/tarifas-de-pedagio/tarifas-de-pedagio,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_234_via_cristais_capim_branco,MG,ANTT,federal,VIA CRISTAIS,,,P7 - Capim Branco,praca_fisica,BR-40,487.341,Capim Branco,Crescente/Decrescente,-19.60121000,-44.22196000,15.50,31.00,46.50,62.00,77.50,93.00,108.50,124.00,139.50,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_way262_p1_florestal,MG,ANTT,federal,Way-262,BR-262/MG,P1,P1 Florestal,praca_fisica,BR-262,389.4,Florestal,Crescente/Decrescente,-19.90961500,-44.50672500,10.30,20.60,30.90,41.20,51.50,61.80,72.10,82.40,92.70,ativo,cobranca_confirmada,true,alta,alta,https://www.gov.br/antt/pt-br/assuntos/rodovias/concessionarias/lista-de-concessoes/way-262/tarifas-de-pedagio/tarifas-de-pedagio,https://www.gov.br/antt/pt-br/assuntos/rodovias/concessionarias/lista-de-concessoes/way-262/tarifas-de-pedagio/localizacao-das-pracas-de-pedagio
br_antt_way262_p3_luz,MG,ANTT,federal,Way-262,BR-262/MG,P3,P3 Luz,praca_fisica,BR-262,512.85,Luz,Crescente/Decrescente,-19.78825900,-45.58463000,10.40,20.80,31.20,41.60,52.00,62.40,72.80,83.20,93.60,ativo,cobranca_confirmada,true,alta,alta,https://www.gov.br/antt/pt-br/assuntos/rodovias/concessionarias/lista-de-concessoes/way-262/tarifas-de-pedagio/tarifas-de-pedagio,https://www.gov.br/antt/pt-br/assuntos/rodovias/concessionarias/lista-de-concessoes/way-262/tarifas-de-pedagio/localizacao-das-pracas-de-pedagio
br_antt_way262_p4_campos_altos,MG,ANTT,federal,Way-262,BR-262/MG,P4,P4 Campos Altos,praca_fisica,BR-262,600.8,Campos Altos,Crescente/Decrescente,-19.64734100,-46.24008800,10.00,20.00,30.00,40.00,50.00,60.00,70.00,80.00,90.00,ativo,cobranca_confirmada,true,alta,alta,https://www.gov.br/antt/pt-br/assuntos/rodovias/concessionarias/lista-de-concessoes/way-262/tarifas-de-pedagio/tarifas-de-pedagio,https://www.gov.br/antt/pt-br/assuntos/rodovias/concessionarias/lista-de-concessoes/way-262/tarifas-de-pedagio/localizacao-das-pracas-de-pedagio
br_antt_253_way_262_florestal,MG,ANTT,federal,WAY 262,,,Praça 01 - Florestal,praca_fisica,BR-262,384.78,Florestal,Crescente/Decrescente,-19.90993600,-44.50687600,10.30,20.60,30.90,41.20,51.50,61.80,72.10,82.40,92.70,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_255_way_262_nova_serrana_free_flow,MG,ANTT,federal,WAY 262,,,Praça 02 - Nova Serrana - Free Flow,portico_free_flow,BR-262,452.95,Nova Serrana,Crescente/Decrescente,-19.81262600,-45.10346100,8.80,17.60,26.40,35.20,44.00,52.80,61.60,70.40,79.20,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_256_way_262_luz,MG,ANTT,federal,WAY 262,,,Praça 03 - Luz,praca_fisica,BR-262,505.4,Luz,Crescente/Decrescente,-19.78822200,-45.58460700,10.40,20.80,31.20,41.60,52.00,62.40,72.80,83.20,93.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_251_way_262_campos_altos,MG,ANTT,federal,WAY 262,,,Praça 04 - Campos Altos,praca_fisica,BR-262,591.8,Campos Altos,Crescente/Decrescente,-19.64721800,-46.24004100,10.00,20.00,30.00,40.00,50.00,60.00,70.00,80.00,90.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_252_way_262_ibia_free_flow,MG,ANTT,federal,WAY 262,,,Praça 05 - Ibiá - Free Flow,portico_free_flow,BR-262,665.1,Ibiá,Crescente/Decrescente,-19.55027000,-46.85036800,9.50,19.00,28.50,38.00,47.50,57.00,66.50,76.00,85.50,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_254_way_262_perdizes,MG,ANTT,federal,WAY 262,,,Praça 06 - Perdizes,praca_fisica,BR-262,721.63,Perdizes,Crescente/Decrescente,-19.61759800,-47.34653000,10.30,20.60,30.90,41.20,51.50,61.80,72.10,82.40,92.70,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_057_eco050_uberaba,MG,ANTT,federal,ECO050,,,UBERABA,praca_fisica,BR-50,104.98,Uberaba,Crescente/Decrescente,-19.18000000,-48.16000000,7.90,15.80,23.70,31.60,39.50,47.40,55.30,63.20,71.10,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_136_pantanal_mundo_novo,MS,ANTT,federal,PANTANAL,,,P1-Mundo Novo,praca_fisica,BR-163,28.2,Mundo Novo,Crescente/Decrescente,-23.86516900,-54.32978800,6.50,13.00,19.50,26.00,32.50,39.00,45.50,52.00,58.50,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_134_pantanal_itaquirai,MS,ANTT,federal,PANTANAL,,,P2-Itaquirai,praca_fisica,BR-163,113.0,Itaquiraí,Crescente/Decrescente,-23.16743200,-54.19897000,8.90,17.80,26.70,35.60,44.50,53.40,62.30,71.20,80.10,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_132_pantanal_caarapo,MS,ANTT,federal,PANTANAL,,,P3-Caarapó,praca_fisica,BR-163,228.2,Caarapó,Crescente/Decrescente,-22.47604200,-54.86079900,8.90,17.80,26.70,35.60,44.50,53.40,62.30,71.20,80.10,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_137_pantanal_rio_brilhante,MS,ANTT,federal,PANTANAL,,,P4-Rio Brilhante,praca_fisica,BR-163,313.5,Rio Brilhante,Crescente/Decrescente,-21.86514600,-54.52850400,9.10,18.20,27.30,36.40,45.50,54.60,63.70,72.80,81.90,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_133_pantanal_campo_grande,MS,ANTT,federal,PANTANAL,,,P5-Campo Grande,praca_fisica,BR-163,431.8,Campo Grande,Crescente/Decrescente,-20.88278300,-54.50464400,10.00,20.00,30.00,40.00,50.00,60.00,70.00,80.00,90.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_135_pantanal_jaraguari,MS,ANTT,federal,PANTANAL,,,P6-Jaraguari,praca_fisica,BR-163,533.8,Jaraguari,Crescente/Decrescente,-20.04000000,-54.41000000,7.80,15.60,23.40,31.20,39.00,46.80,54.60,62.40,70.20,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_139_pantanal_sao_gabriel,MS,ANTT,federal,PANTANAL,,,P7-São Gabriel,praca_fisica,BR-163,605.0,São Gabriel do Oeste,Crescente/Decrescente,-19.47337600,-54.49699100,7.50,15.00,22.50,30.00,37.50,45.00,52.50,60.00,67.50,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_138_pantanal_rio_verde,MS,ANTT,federal,PANTANAL,,,P8-Rio Verde,praca_fisica,BR-163,704.3,Rio Verde de Mato Grosso,Crescente/Decrescente,-18.72278200,-54.81495100,10.00,20.00,30.00,40.00,50.00,60.00,70.00,80.00,90.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_140_pantanal_sonora,MS,ANTT,federal,PANTANAL,,,P9-Sonora,praca_fisica,BR-163,819.2,Sonora,Crescente/Decrescente,-17.76667100,-54.75081500,7.40,14.80,22.20,29.60,37.00,44.40,51.80,59.20,66.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_047_cro_,MT,ANTT,federal,CRO,,,P1,praca_fisica,BR-163,33.6,Itiquira,Crescente/Decrescente,-17.21939100,-54.75868500,6.00,12.00,18.00,24.00,30.00,36.00,42.00,48.00,54.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_228_via_brasil_claudia,MT,ANTT,federal,VIA BRASIL,,,P1 - Claúdia,praca_fisica,BR-163,897.0,Cláudia,Crescente/Decrescente,-11.33921800,-55.33122200,10.40,20.80,31.20,41.60,52.00,62.40,72.80,83.20,93.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_052_cro_,MT,ANTT,federal,CRO,,,P2,praca_fisica,BR-364,214.4,Rondonópolis,Crescente/Decrescente,-16.39356500,-54.71428100,6.70,13.40,20.10,26.80,33.50,40.20,46.90,53.60,60.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_227_via_brasil_guaranta,MT,ANTT,federal,VIA BRASIL,,,P2 - Guarantã do Norte,praca_fisica,BR-163,1089.45,Terra Nova do Norte,Crescente/Decrescente,-9.75647300,-54.89443000,10.40,20.80,31.20,41.60,52.00,62.40,72.80,83.20,93.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_046_cro_,MT,ANTT,federal,CRO,,,P3 ,praca_fisica,BR-364,316.55,Campo Verde,Crescente/Decrescente,-15.81000000,-55.31000000,5.50,11.00,16.50,22.00,27.50,33.00,38.50,44.00,49.50,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_053_cro_,MT,ANTT,federal,CRO,,,P4,praca_fisica,BR-364,383.1,Santo Antônio de Leverger,Crescente/Decrescente,-15.70204100,-55.82952700,5.50,11.00,16.50,22.00,27.50,33.00,38.50,44.00,49.50,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_048_cro_,MT,ANTT,federal,CRO,,,P5,praca_fisica,BR-364,479.1,Jangada,Crescente/Decrescente,-15.34987500,-56.41562800,7.20,14.40,21.60,28.80,36.00,43.20,50.40,57.60,64.80,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_050_cro_,MT,ANTT,federal,CRO,,,P6,praca_fisica,BR-364,579.1,Nobres,Crescente/Decrescente,-14.59972800,-56.24085800,6.10,12.20,18.30,24.40,30.50,36.60,42.70,48.80,54.90,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_051_cro_,MT,ANTT,federal,CRO,,,P7,praca_fisica,BR-163,586.9,Nova Mutum,Crescente/Decrescente,-13.91952000,-56.09341900,5.00,10.00,15.00,20.00,25.00,30.00,35.00,40.00,45.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_049_cro_,MT,ANTT,federal,CRO,,,P8,praca_fisica,BR-163,664.45,Lucas do Rio Verde,Crescente/Decrescente,-13.26599000,-56.02277700,6.40,12.80,19.20,25.60,32.00,38.40,44.80,51.20,57.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_054_cro_,MT,ANTT,federal,CRO,,,P9,praca_fisica,BR-163,766.7,Sorriso,Crescente/Decrescente,-12.44163500,-55.65379800,9.00,18.00,27.00,36.00,45.00,54.00,63.00,72.00,81.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_229_via_brasil_trairao,PA,ANTT,federal,VIA BRASIL,,,P3 - Trairão,praca_fisica,BR-163,636.015,Trairão,Crescente/Decrescente,-4.62059400,-55.95138100,75.20,150.40,225.60,300.80,376.00,451.20,526.40,601.60,676.80,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_026_autopista_regis_bittencourt_campina_grande,PR,ANTT,federal,AUTOPISTA REGIS BITTENCOURT,,,Campina Grande do Sul,praca_fisica,BR-116,57.1,Campina Grande do Sul,Crescente/Decrescente,-25.28925200,-48.93384100,4.30,8.60,12.90,17.20,21.50,25.80,30.10,34.40,38.70,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_025_autopista_planalto_fazenda_rio_grande,PR,ANTT,federal,AUTOPISTA PLANALTO SUL,,,FAZENDA RIO GRANDE,praca_fisica,BR-116,134.4,Fazenda Rio Grande,Crescente/Decrescente,-25.71345800,-49.31803700,8.70,17.40,26.10,34.80,43.50,52.20,60.90,69.60,78.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_144_prvias_free_flow_maua_serra,PR,ANTT,federal,PRVIAS,,,FREE FLOW P2 MAUÁ DA SERRA,portico_free_flow,BR-376,294.8,Mauá da Serra,Crescente/Decrescente,-23.90577300,-51.19927300,12.80,25.60,38.40,51.20,64.00,76.80,89.60,102.40,115.20,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_143_prvias_free_flow_londrina,PR,ANTT,federal,PRVIAS,,,FREE FLOW P7 LONDRINA,portico_free_flow,445,2.47,Mauá da Serra,Crescente/Decrescente,-23.88928300,-51.18366400,12.40,24.80,37.20,49.60,62.00,74.40,86.80,99.20,111.60,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_142_prvias_sertaneja,PR,ANTT,federal,PRVIAS,,,P01 SERTANEJA,praca_fisica,323,2.97,Sertaneja,Crescente/Decrescente,-22.91560100,-50.81721200,11.80,23.60,35.40,47.20,59.00,70.80,82.60,94.40,106.20,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_118_pioneiro_sao_jose_pinhais,PR,ANTT,federal,LITORAL PIONEIRO,,,P01 SÃO JOSÉ DOS PINHAIS,praca_fisica,BR-277,60.25,São José dos Pinhais,Crescente/Decrescente,-25.55000000,-49.04000000,24.00,48.00,72.00,96.00,120.00,144.00,168.00,192.00,216.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_222_via_araucaria_sao_luiz_puruna,PR,ANTT,federal,VIA ARAUCÁRIA,,,P01 São Luiz do Purunã,praca_fisica,BR-277,140.0,Balsa Nova,Crescente/Decrescente,-25.47000000,-49.66000000,9.30,18.60,27.90,37.20,46.50,55.80,65.10,74.40,83.70,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_106_epr_iguacu_prudentropolis,PR,ANTT,federal,EPR IGUAÇU,,,P02 PRUDENTROPOLIS,praca_fisica,BR-277,308.29,Prudentópolis,Crescente/Decrescente,-25.30961100,-51.16832500,16.70,33.40,50.10,66.80,83.50,100.20,116.90,133.60,150.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_225_via_araucaria_porto_amazonas,PR,ANTT,federal,VIA ARAUCÁRIA,,,P02 Porto Amazonas,praca_fisica,BR-277,165.7,Porto Amazonas,Crescente/Decrescente,-25.47000000,-49.90000000,11.70,23.40,35.10,46.80,58.50,70.20,81.90,93.60,105.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_117_pioneiro_senges,PR,ANTT,federal,LITORAL PIONEIRO,,,P02 SENGES,praca_fisica,151,187.7,Sengés,Crescente/Decrescente,-24.12305600,-49.54388900,7.70,15.40,23.10,30.80,38.50,46.20,53.90,61.60,69.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_109_epr_iguacu_candoi,PR,ANTT,federal,EPR IGUAÇU,,,P03 CANDOI,praca_fisica,BR-277,393.04,Candói,Crescente/Decrescente,-25.44373100,-51.85906400,16.10,32.20,48.30,64.40,80.50,96.60,112.70,128.80,144.90,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_224_via_araucaria_irati,PR,ANTT,federal,VIA ARAUCÁRIA,,,P03 Irati,praca_fisica,BR-277,256.1,Irati,Crescente/Decrescente,-25.44000000,-50.72000000,10.90,21.80,32.70,43.60,54.50,65.40,76.30,87.20,98.10,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_115_pioneiro_jacarezinho,PR,ANTT,federal,LITORAL PIONEIRO,,,P03 JACAREZINHO,praca_fisica,BR-369,1.4,Jacarezinho,Crescente/Decrescente,-23.00388800,-49.90972200,12.80,25.60,38.40,51.20,64.00,76.80,89.60,102.40,115.20,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_145_prvias_ortigueira,PR,ANTT,federal,PRVIAS,,,P03 ORTIGUEIRA,praca_fisica,BR-376,316.35,Ortigueira,Crescente/Decrescente,-24.03439900,-51.08900800,12.80,25.60,38.40,51.20,64.00,76.80,89.60,102.40,115.20,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_146_prvias_imbau,PR,ANTT,federal,PRVIAS,,,P04 IMBAÚ,praca_fisica,BR-376,370.95,Ortigueira,Crescente/Decrescente,-24.38217800,-50.79030100,12.80,25.60,38.40,51.20,64.00,76.80,89.60,102.40,115.20,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_223_via_araucaria_imbituva,PR,ANTT,federal,VIA ARAUCÁRIA,,,P04 Imbituva,praca_fisica,BR-373,216.0,Imbituva,Crescente/Decrescente,-25.16000000,-50.54000000,10.70,21.40,32.10,42.80,53.50,64.20,74.90,85.60,96.30,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_108_epr_iguacu_laranjeiras,PR,ANTT,federal,EPR IGUAÇU,,,P04 LARANJEIRAS DO SUL,praca_fisica,BR-277,468.11,Laranjeiras do Sul,Crescente/Decrescente,-25.34648600,-52.49119200,15.20,30.40,45.60,60.80,76.00,91.20,106.40,121.60,136.80,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_112_pioneiro_carambei,PR,ANTT,federal,LITORAL PIONEIRO,,,P05 CARAMBEÍ,praca_fisica,151,304.25,Carambeí,Crescente/Decrescente,-24.91222200,-50.08638800,12.10,24.20,36.30,48.40,60.50,72.60,84.70,96.80,108.90,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_110_epr_iguacu_cascavel,PR,ANTT,federal,EPR IGUAÇU,,,P05 CASCAVEL,praca_fisica,BR-277,571.34,Cascavel,Crescente/Decrescente,-25.02174200,-53.27877200,15.10,30.20,45.30,60.40,75.50,90.60,105.70,120.80,135.90,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_226_via_araucaria_lapa,PR,ANTT,federal,VIA ARAUCÁRIA,,,P05 Lapa,praca_fisica,BR-476,191.42,Lapa,Crescente/Decrescente,-25.72566400,-49.69999200,12.30,24.60,36.90,49.20,61.50,73.80,86.10,98.40,110.70,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_141_prvias_tibagi,PR,ANTT,federal,PRVIAS,,,P05 TIBAGI,praca_fisica,BR-376,448.55,Tibagi,Crescente/Decrescente,-24.92369500,-50.40904400,12.80,25.60,38.40,51.20,64.00,76.80,89.60,102.40,115.20,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_111_epr_iguacu_ceu_azul,PR,ANTT,federal,EPR IGUAÇU,,,P06 CÉU AZUL,praca_fisica,BR-277,615.34,Céu Azul,Crescente/Decrescente,-25.08411900,-53.71355300,15.20,30.40,45.60,60.80,76.00,91.20,106.40,121.60,136.80,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_116_pioneiro_jaguariaiva,PR,ANTT,federal,LITORAL PIONEIRO,,,P06 JAGUARIAÍVA,praca_fisica,151,223.1,Jaguariaíva,Crescente/Decrescente,-24.31916600,-49.77861100,8.00,16.00,24.00,32.00,40.00,48.00,56.00,64.00,72.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_147_prvias_witmarsum,PR,ANTT,federal,PRVIAS,,,P06 WITMARSUM,praca_fisica,BR-376,529.85,Palmeira,Crescente/Decrescente,-25.34697400,-49.84306500,12.00,24.00,36.00,48.00,60.00,72.00,84.00,96.00,108.00,ativo,cobranca_confirmada,true,alta,alta,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
